draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta1.1,beta1.2,beta1.3,beta1.4,beta1.5,beta1.6,beta1.7,beta1.8,beta1.9,beta1.10,beta1.11,beta1.12,alpha,noise_var
22,209.2777484520618,0.7816672735554889,0.20985579023658457,3.0,7.0,0.0,-202.87290013811128,0.3511187166526945,0.240067409495604,0.5908943754597256,0.5134707079054824,0.4410129374753525,0.3271288538808062,0.32468426247530446,0.3911854550352344,0.4651329503935585,0.5587927690817804,0.38516746890452186,0.4709595636820899,0.5910136582207421,0.015018094002542592
23,216.17720752976254,0.8049425565448376,0.09639360725096661,4.0,15.0,0.0,-206.00052649769813,0.39184472115072133,0.40343144664377206,0.6311382357182728,0.5377041423923048,0.5363804541115115,0.33434384624845964,0.45821548273241697,0.4991989770108735,0.4589469635803904,0.6094942410549643,0.48927159773311096,0.5677050786955395,0.5176809528006802,0.014911274422965519
24,216.22421607850598,0.989462526935785,0.11776663328442276,4.0,15.0,0.0,-210.62301052401662,0.33302302612829127,0.39535370581791085,0.5379959260607597,0.4270231127225718,0.49784638909941825,0.2693790712290036,0.3000571744022681,0.43578086376345865,0.3712550304449487,0.5234536925650917,0.41834454864893467,0.38215156949063844,0.5909173864318533,0.017669522510610006
25,212.29371274026198,0.9617970002843462,0.052221017393700386,5.0,31.0,0.0,-208.07430158292476,0.6652993367237356,0.571939567807541,0.9021150228448926,0.77486965346824,0.8222653311704026,0.5921668326510348,0.6007766083422182,0.588577292379896,0.7574329672391372,0.793993804527625,0.7764929662401536,0.7804897624670746,0.29727750718296225,0.018234152437783094
26,216.2472191255614,0.9463358501465723,0.20985579023658457,3.0,7.0,0.0,-207.380958516687,0.36979375635729844,0.28334572989842444,0.5465922256070298,0.4409880342084402,0.5294538953864725,0.292960089239902,0.3047064335285075,0.38981349997631903,0.4271550377856862,0.5224168217461509,0.4023509578712216,0.44814926120127946,0.5673610153865859,0.015650175565848537
27,218.10701339777273,0.9978478043417399,0.09639360725096661,4.0,15.0,0.0,-211.81585998188376,0.34760952678343965,0.46173216756657737,0.6016585956734816,0.5509153933706761,0.5745045328956709,0.3889234425675052,0.32029139180476185,0.4533870049396617,0.4537838017802966,0.6161572256968714,0.4974164879357906,0.4618462248111058,0.5216463811330646,0.015954034877064115
28,215.48933003214455,0.8758880492306347,0.11776663328442276,4.0,15.0,0.0,-211.41946786899808,0.31018904289002114,0.2818403541377828,0.5359087723237415,0.43969295862300417,0.4453727037995348,0.27263141076602027,0.22356905410641464,0.3370762189230206,0.3891656172046071,0.5365255975549387,0.35445817401700475,0.4432332424938755,0.6081371817600076,0.01614175238646425
29,214.65346687678965,0.9995939007959653,0.052221017393700386,4.0,31.0,0.0,-208.00412381224288,0.6421034737870417,0.5564079482450016,0.8812384496848554,0.7828764268394378,0.8154935854831559,0.6199615007177487,0.6309164708870911,0.6200584002640396,0.7149714961893726,0.7766869698866582,0.768627366369615,0.7497689054131268,0.29359694395083696,0.018836624672067728
30,218.729183158238,0.6669293382987835,0.20985579023658457,3.0,15.0,0.0,-210.96618773849283,0.35601361270837256,0.3755227546578831,0.5536671223036613,0.5146920454480468,0.4871282232925388,0.2744441436780406,0.2903216669095422,0.4619986957681459,0.4327994092909835,0.5657499862721479,0.42845726388852867,0.4503875280540809,0.5780415231941507,0.012952174011474023
31,215.54595118779494,0.9867575731604471,0.09639360725096661,4.0,31.0,0.0,-209.13764219832106,0.34433404499025005,0.45350998254599306,0.6134570036123751,0.5777011037315285,0.5581028538139973,0.38629707672089697,0.3331991525805227,0.4142269808810349,0.4250663454883665,0.5668892592224534,0.5054056967972974,0.46878234812712305,0.5282828624835105,0.016654681556669965
32,211.74052263712514,0.9575815753479228,0.11776663328442276,4.0,31.0,0.0,-207.4964831346698,0.38392325933250904,0.3090998413430148,0.4862020430745873,0.3630887904904796,0.5049135102244255,0.27775514406517604,0.2538694392183782,0.40556049672563005,0.3629409600518591,0.4593273091100384,0.3875527139669839,0.42359595725446403,0.6167672764313521,0.018240361175201093
33,216.4213000968398,0.951099436758189,0.052221017393700386,5.0,31.0,0.0,-206.66885817102207,0.6767252044940534,0.7526520303267468,0.8010834410400687,0.7418209099870577,0.7843710763050037,0.5800114245876781,0.5651413352742046,0.7898061543925158,0.7169331701520473,0.9089914046734938,0.6525416613189579,0.7314817416160841,0.28159289595663256,0.01601009927441894
34,218.96076617283248,1.0,0.20985579023658457,3.0,7.0,0.0,-215.0542284937063,0.34769356467172285,0.3824764583844389,0.5324713726835957,0.4518610426425052,0.5371146556823602,0.2921719329008061,0.31948482183141896,0.41546032119801507,0.42935247161909995,0.5181730889485126,0.4209426609634385,0.44502015829166064,0.5724887363796042,0.011786579333125113
35,217.67671134374314,0.8243824725421721,0.09639360725096661,4.0,31.0,0.0,-209.36967213537835,0.4540017465856947,0.43095336682042024,0.5814840028606642,0.4991898689773149,0.5585845338571434,0.3369646691476499,0.3700332137582075,0.4091155334179788,0.5393925591779105,0.6328662610549576,0.42308960035970133,0.5019271693211091,0.5292652605245532,0.014546876886900872
36,208.26000716225207,0.9385628065722277,0.11776663328442276,4.0,15.0,0.0,-200.20744679407736,0.32918607595521043,0.3783482044496347,0.5763978586017312,0.3978001485704078,0.4762832929043508,0.21856712347636795,0.15493212749234841,0.3493007687302646,0.37168835261060457,0.5256260239379315,0.31904170361852896,0.4063809166645697,0.6187220884570547,0.018954258662845884
37,219.2138600550019,0.9991177324668707,0.052221017393700386,5.0,31.0,0.0,-211.48645016051978,0.6187631863361331,0.56999292815666,0.880966220748392,0.7618738484670183,0.7805422820878968,0.5181093008294338,0.5740985492727395,0.6046209916879535,0.7006601193161003,0.7531613344974676,0.6929116363997299,0.7232896094459447,0.32051660618578826,0.01646558907644844
38,215.58484143235046,0.2528113528585964,0.20985579023658457,3.0,7.0,0.0,-210.90235071130402,0.36075468024167195,0.345023093634603,0.6034080435945626,0.44918814234740634,0.48125276558075303,0.30202404849649217,0.31609370000551673,0.4043151362292615,0.3822159247927788,0.615357669141538,0.4202759553607817,0.4301269982878947,0.5528393876981246,0.013759347132768815
39,215.20649401266002,0.8879121905248045,0.09639360725096661,5.0,47.0,0.0,-210.81198167596563,0.37448226049718797,0.3185523806272702,0.4832288929966775,0.41561975504486964,0.49495584415707167,0.22614803277778184,0.3102726029671766,0.35759719471414797,0.44961286347849844,0.5163319413312818,0.38751505750113857,0.4059617137197681,0.5993093999198739,0.01523385104308261
40,211.19563082393967,0.9790758508206829,0.11776663328442276,4.0,31.0,0.0,-199.64186419183312,0.25744677892689677,0.3158212126499008,0.47452059057255935,0.48785468768448287,0.44816742570132856,0.3077787228410051,0.2698315658039481,0.40471198632238997,0.39170859856653073,0.48583357708092256,0.458601525912829,0.4353969523253671,0.6119606255562559,0.01441257368375164
41,213.54705239793321,0.8607935106445265,0.052221017393700386,5.0,31.0,0.0,-207.51133399910987,0.5948393994691542,0.6774732346891479,0.6788122097618028,0.6557935173494942,0.7234493276793155,0.5173371758916151,0.5381163535560594,0.740431344480229,0.6723165845990775,0.7975454958055256,0.6624433802124556,0.6600171246634365,0.3252360711751831,0.017283924449960613
42,218.68201266490829,0.6446209861582819,0.20985579023658457,3.0,7.0,0.0,-213.07633702673627,0.347622555518733,0.3560877716961426,0.5646870516038425,0.4762277875863211,0.4993751173206326,0.32746310113490973,0.3847269286187259,0.4147066905391345,0.4141716281250084,0.5437039124977776,0.44862164466697074,0.4339936057194133,0.5667969747208499,0.014587213425645762
43,214.64486746273147,0.9847839750607067,0.09639360725096661,5.0,63.0,0.0,-207.48538195304116,0.38784074251660783,0.4582870796706691,0.5949760259035319,0.5255898204268685,0.4643417898781561,0.40229803363602606,0.3364835672958585,0.4515693961351138,0.38867021873663804,0.5967663475906801,0.4146495309270779,0.484400641573431,0.5435925924276817,0.01398065951199211
44,216.6523490583813,1.0,0.11776663328442276,3.0,7.0,0.0,-208.78843744144,0.3304232905034358,0.3342905303872912,0.5483314739764366,0.39388948752657527,0.4651567690868683,0.26687515732730654,0.29967885109960146,0.3532200284509983,0.4331895128531012,0.49594188536683464,0.3367635007386094,0.4111174170214106,0.6019278810400306,0.014325827126023932
45,217.60713725589036,0.911735629740402,0.052221017393700386,5.0,31.0,0.0,-207.3559351960548,0.5951066867055178,0.5109777349650984,0.7937970979736962,0.7459572344036498,0.7180934218143171,0.535464929439916,0.5010356593763402,0.5339949854385844,0.6318767948687979,0.7702539079354743,0.6355246527345763,0.6466076620099045,0.3489198292255129,0.016459583594966867
46,218.68201266490829,0.01492586681474527,0.20985579023658457,3.0,7.0,0.0,-207.14565524047637,0.347622555518733,0.3560877716961426,0.5646870516038425,0.4762277875863211,0.4993751173206326,0.32746310113490973,0.3847269286187259,0.4147066905391345,0.4141716281250084,0.5437039124977776,0.44862164466697074,0.4339936057194133,0.5667969747208499,0.014587213425645762
47,214.5874303147668,0.8347998180149498,0.09639360725096661,4.0,15.0,0.0,-203.9593877549729,0.3970485862577565,0.37367907206693285,0.5374738857757118,0.499390702570079,0.4816720532846012,0.2374512885947762,0.3406464160689028,0.40201427942518647,0.46028303639702983,0.600664833217821,0.42020918491682574,0.5242907511398172,0.5698261715260227,0.013851483738526656
48,215.60682065245467,0.9083972778885461,0.11776663328442276,4.0,15.0,0.0,-207.7963257790039,0.32026880796296486,0.323425110011491,0.4891713365070605,0.45960625072731187,0.4565339008970523,0.26959111045503786,0.23340303245110594,0.40330524739211304,0.33301025854718724,0.5149639109192504,0.4269386338812817,0.40833848258602906,0.6127874795228446,0.016359072759032412
49,222.04907523737492,0.9973126018057169,0.052221017393700386,5.0,31.0,0.0,-210.3253073136084,0.5633443569566722,0.5744518884977086,0.7219201535423502,0.7210605949919772,0.7265401198996752,0.4544862847502612,0.5357847860577236,0.5735419540533447,0.6529581469355267,0.7624946560721133,0.6299745225997355,0.6345394590937996,0.3700881432771688,0.014741598386772088
50,216.91986274890104,0.2683709268800094,0.20985579023658457,4.0,15.0,0.0,-211.44356116597783,0.3426471930838017,0.37128536758487696,0.5225407103008317,0.4394096709481533,0.46613784450384116,0.2917972000558472,0.26769957534345784,0.43636549745141384,0.46454869668539334,0.5227621589289018,0.34757030345004103,0.4028936024652596,0.5964337590278226,0.014171740383254217
51,217.7166959764356,0.9864014911373413,0.09639360725096661,4.0,15.0,0.0,-211.0277433797406,0.35551288554989297,0.41190433388297854,0.5841787360654879,0.4611178073182645,0.5113801939159566,0.2616096077250644,0.3382276898845083,0.4125672128436112,0.48090516467002176,0.5952392616067177,0.4551106892307529,0.4737748183899337,0.5694036854084463,0.01493031511460069
52,214.2108075359557,0.9467927289101782,0.11776663328442276,4.0,31.0,0.0,-207.009281184166,0.3287081176339993,0.3253051181518952,0.5449809104325002,0.3855155524063873,0.45331835888267635,0.24028796136030453,0.2512750142154353,0.3403140274728214,0.4343216214330141,0.49857561946664913,0.3206212882667778,0.3967952605909798,0.6055308073438456,0.013300805458444469
53,218.34109103666043,0.7754776125679451,0.052221017393700386,5.0,63.0,0.0,-208.87542614603709,0.5098501034874056,0.5779740910595083,0.756869390137625,0.616541601712214,0.5822884937677034,0.4806890220917448,0.4699766148905807,0.5475362134138718,0.564482710268732,0.702017366402649,0.5964799891089994,0.5992617809817385,0.4022938606339079,0.012299160057670311
54,215.9536955058224,0.89179618313553,0.20985579023658457,4.0,31.0,0.0,-211.84243450011718,0.29234358777071684,0.31011413405516614,0.5106515337235964,0.4202722670893752,0.4573952476169146,0.2491584790626946,0.28467969318771347,0.3384779249108553,0.35161179435690515,0.533852656720271,0.39388282023167065,0.45223375561034196,0.6154457242130625,0.016134129860860946
55,217.88252888961554,0.9796893658500525,0.09639360725096661,5.0,63.0,0.0,-213.47728499632572,0.4068914381321815,0.37308508657714956,0.5887324070114109,0.563335542352216,0.5527778245220539,0.3770635310318499,0.3156417669009929,0.4472866826159474,0.4287043269135754,0.6002643168787692,0.49278168019170354,0.4758029622382935,0.5120422589413578,0.015292575292105053
56,217.26446344348597,0.9296254361310378,0.11776663328442276,4.0,15.0,0.0,-209.55599166310415,0.3396045485201645,0.34191212356332934,0.5554259522880641,0.46188076917245235,0.4953977322547774,0.23971317027128558,0.3130481034660152,0.3842738648907116,0.36683318637893175,0.5551123163951153,0.4369282513797605,0.40899963992598354,0.6008298520795098,0.013699391146257185
57,219.68769362181106,0.9973291190645491,0.052221017393700386,5.0,31.0,0.0,-212.85530605692705,0.4846590176726395,0.544811591784978,0.6981056926078156,0.5962723249365302,0.6209727709279783,0.46072801945929653,0.46442441691547737,0.5676427435445544,0.5615889881357335,0.7436454305582434,0.6166731176750226,0.5374991028065415,0.433904774840234,0.012568031931831801
58,214.89839857298068,0.9459136803504512,0.20985579023658457,3.0,15.0,0.0,-210.9922701428135,0.3376366428964832,0.29153395508195723,0.541569955053065,0.41279244629321105,0.4689645773618115,0.25955992193484445,0.3156101883032933,0.3342009173880776,0.42419597996823166,0.49655647761539023,0.3698524828735484,0.37730997397159016,0.5981050303387373,0.016471172030772176
59,218.49147631053634,0.8212129492132236,0.09639360725096661,5.0,31.0,0.0,-212.72912354058468,0.46213447752264836,0.42861795001780717,0.6687577039361197,0.6364808653538953,0.64391762233725,0.46635633160478157,0.38612064581290007,0.5613185766357002,0.516762333312085,0.6144952336136631,0.5630887660750077,0.5522530707852672,0.4666446571272779,0.014881192383142006
60,215.55230586849282,0.9203876306738443,0.11776663328442276,4.0,15.0,0.0,-206.32519096012305,0.30713002712817994,0.33620280253561946,0.5236451359045435,0.43338153330576185,0.4570015793525706,0.31718064035936433,0.2494585553566683,0.40116149480935553,0.4429360012449272,0.5033666043414436,0.33146920808205915,0.43839354865890207,0.6121162009847028,0.015768014895496493
61,220.83296426295078,0.9987903449906341,0.052221017393700386,5.0,31.0,0.0,-213.42644715689147,0.5475178645506219,0.47366183670050266,0.6947483553338235,0.6283778868960875,0.6424148828918552,0.44303363361828624,0.43060700173844174,0.5679511863056373,0.6087035514178478,0.6548837148084822,0.567292513417176,0.6222717338441166,0.4224286545574858,0.011781596816871269
62,214.5243229437302,0.9838687330517992,0.20985579023658457,4.0,23.0,0.0,-209.02504040847847,0.33150093589130447,0.2829004268199439,0.5286947976133511,0.4512462851534319,0.43839197138802144,0.2521900757439449,0.2967297164379445,0.30104751756107984,0.36013001877921685,0.523602896263102,0.36860527826810824,0.3839597242818262,0.6146745643253327,0.016268498484614972
63,221.08380424228923,0.9843030139534048,0.09639360725096661,5.0,63.0,0.0,-211.89843208033327,0.41045327391935726,0.4443752801336354,0.6647158837277988,0.5396287377418838,0.5569658008599516,0.3728557343798574,0.4145704167974984,0.456554098150845,0.5091355223373605,0.6006714093773933,0.46892377513294997,0.5554722983093415,0.49265340204568847,0.014356212670712748
64,216.03615351248533,0.956471331238949,0.11776663328442276,3.0,15.0,0.0,-205.52205720387352,0.3314279180790101,0.33500301370376706,0.5385496172102668,0.40838667392918165,0.494017837204491,0.28545563948060776,0.20100294986562617,0.3877187149540826,0.39021627230808803,0.534605376947816,0.3503860904690445,0.4396009544759845,0.6129318340894636,0.015769778046110662
65,223.24993156514776,0.7109487912054451,0.052221017393700386,5.0,63.0,0.0,-210.46982745150788,0.5209580940344024,0.5293192805798466,0.7063074041707968,0.6557425624695223,0.6672905686657525,0.5051288130869592,0.4870255687066157,0.6041874875888205,0.5983817424538966,0.7395785172778564,0.6222694678083814,0.6033984429404894,0.3822429072551521,0.013191743933936566
66,214.98225582407366,0.8692634883927871,0.20985579023658457,3.0,15.0,0.0,-206.95609450987777,0.2835367221251212,0.34734514629092084,0.5335453990422225,0.4331380195614763,0.5352333246941327,0.24642542430318937,0.2078312497865357,0.4062034605152228,0.4070263205121601,0.5325834268398539,0.3969562726588484,0.43229328672478856,0.6005348838717319,0.013453767758938438
67,218.00529488193015,0.9497532801600269,0.09639360725096661,4.0,15.0,0.0,-214.6124152989896,0.43044820894436436,0.4594968449434695,0.706948097121248,0.5860006399423188,0.590327688058027,0.3919782561642515,0.41025978255151485,0.42668502033887634,0.4967395639110215,0.5820592935207956,0.4761224942888269,0.5351213503846514,0.4857571547287219,0.013699422272490594
68,215.30295118009357,0.9696359445360052,0.11776663328442276,4.0,15.0,0.0,-210.76129302184694,0.31706026603668663,0.32631129712279966,0.5056238174416268,0.45036756031238695,0.4296696345148272,0.2431867032088764,0.3182138673948226,0.3540492589752543,0.38237139155698646,0.47789392723239354,0.4041303552826236,0.35345689099312233,0.6091885773445155,0.014839179215855645
69,218.54916375834839,0.9940130671227169,0.052221017393700386,5.0,31.0,0.0,-213.15303486710803,0.589063398769513,0.5570536118403081,0.7798062587989536,0.6436370089614161,0.706740696846839,0.486376076010417,0.516215904685041,0.5511153551131162,0.6598034024985482,0.7782538870365253,0.5187977329117424,0.6505196919376073,0.3775299147679653,0.013174140262515234
70,216.09344473446356,0.9697196056336264,0.20985579023658457,4.0,15.0,0.0,-208.73416370776,0.3604604049432299,0.4166474182246582,0.6036544368151433,0.4575939348256085,0.4930057880284029,0.36172329151077176,0.24601605393681455,0.4026529039458884,0.39695470164594526,0.5677310856407053,0.3890280518831891,0.4806603557847325,0.5652488142814209,0.013746511597186003
71,217.7740959179104,0.9433370847639224,0.09639360725096661,4.0,15.0,0.0,-212.72260200039986,0.4960294527264133,0.47817540514579016,0.6214911280365871,0.5104976069991377,0.5891382671939782,0.3921013212121842,0.3441545345601279,0.5102504661153076,0.5002166729017458,0.7279293159692954,0.5266725751469851,0.5173356576197808,0.4861903646193342,0.014451544012715605
72,213.9673339776866,0.8854705767710145,0.11776663328442276,4.0,15.0,0.0,-208.4887311223897,0.3102191339430489,0.3312085254171485,0.5744314021736169,0.4407559573925928,0.4164182397026438,0.21987710145167985,0.27472678018892843,0.3436662490507141,0.3660224960285274,0.49470311379951276,0.4093593515668755,0.3685994329257284,0.6024519790409761,0.014261427464736957
73,221.62087151693976,0.8591192959409724,0.052221017393700386,5.0,31.0,0.0,-212.48656454207367,0.49551171289938667,0.553512348210761,0.7404203672055933,0.6945727987770771,0.7281490673836817,0.5316064460553663,0.5177247736994486,0.6323817403103814,0.6356848830592917,0.7626758441588181,0.5811218540164449,0.6810396508138775,0.37967174402729253,0.014273492764345662
74,216.846978146232,0.47576615318293364,0.20985579023658457,3.0,15.0,0.0,-211.33570300731844,0.3635497491900705,0.3828839231211503,0.6321692529329207,0.45388071644506633,0.5073767405081486,0.35908952863805094,0.26282012183237075,0.4124722850600965,0.40174721735016744,0.5628193095909431,0.38693094132741906,0.48073515901505504,0.5596043367553811,0.014190251685394005
75,220.34828797456538,0.1271373511382631,0.09639360725096661,4.0,15.0,0.0,-208.51995584812812,0.5063903042460963,0.4712438138894906,0.6178834240751225,0.5385960105110343,0.6166782980596629,0.375326972916316,0.3648085200416752,0.5070235595350494,0.48685278601275794,0.6926674097951362,0.5424911535474224,0.5381271189966121,0.4770677904287576,0.014556417596304954
76,214.94361411410864,1.0,0.11776663328442276,4.0,15.0,0.0,-209.72674528331945,0.34742108050170045,0.33867490604341,0.4680926527742441,0.4032654456388762,0.5077730367939612,0.27089723238475466,0.2579739655331287,0.41029835934179026,0.3869493367486992,0.5199389674103156,0.34564918709977654,0.4177457627853323,0.5906680552138628,0.01620157922540585
77,220.47070651398732,0.9224545566606764,0.052221017393700386,6.0,127.0,0.0,-214.58508985965167,0.423716445679561,0.5175670581968352,0.638832122882447,0.5937221671543074,0.5794215732369314,0.4115509444380747,0.4288374120461138,0.5013477658418511,0.4969869463855915,0.6136719043966402,0.5092432864757894,0.531418012911207,0.4681104572740381,0.015593722057105186
78,215.98418609125383,0.08457498785775212,0.20985579023658457,4.0,15.0,0.0,-207.23128886907182,0.3744090851988504,0.371708276641643,0.5413369517514038,0.5206651530778197,0.5232809278403647,0.3077729376661549,0.2549165822462841,0.46555437252874277,0.4142032496102125,0.5708466127177074,0.3562372266620562,0.43793808117694494,0.5795806224729478,0.013510727613701557
79,218.13174812787065,0.594808370779321,0.09639360725096661,4.0,15.0,0.0,-212.75543860754237,0.5193376261343787,0.4550787256707078,0.6244435553104383,0.5485768921592147,0.6094868698918859,0.37431182090649223,0.35741390410573204,0.4745400728539944,0.49964493668230275,0.7223724628599545,0.5449031292626177,0.5551778622675377,0.4740321601921431,0.01448958253619823
80,215.739989989594,0.9997759749779909,0.11776663328442276,4.0,31.0,0.0,-210.2693402075303,0.3476516513827265,0.3447080482433396,0.47403867386184223,0.4000836144436221,0.4317632251503898,0.26255690543408255,0.28767584827858966,0.35289649144822977,0.3913889479089397,0.5187035508123377,0.33683664643953176,0.3745012287917429,0.6209743389683033,0.01543266162854849
81,217.81343312085733,0.9915926806061849,0.052221017393700386,5.0,31.0,0.0,-211.92236739424933,0.42519794280459794,0.5296330347768062,0.6201747830708204,0.5828050905935134,0.5781332534365741,0.4024087367816531,0.4807555848180136,0.5332891134105676,0.5308380878276763,0.627584564476558,0.5390392365684599,0.49998043600992426,0.4701670796235916,0.015639300628720248
82,213.9106010664525,0.41370502828196914,0.20985579023658457,4.0,15.0,0.0,-211.00890898974623,0.3035687125830678,0.3281566709329897,0.5469821760722634,0.38737241516152027,0.4514223627228471,0.2600686640949823,0.3097336824037858,0.32953002029627193,0.3988415721072734,0.47914150918712795,0.4390441949311973,0.41377358193792474,0.6184673234708034,0.01350938918895001
83,217.66987924437376,0.1267405690226916,0.09639360725096661,4.0,15.0,0.0,-211.72003862598677,0.5160490094135413,0.44938137469819833,0.6386011150892461,0.5619245243751464,0.6139808433061226,0.36933406789730183,0.3389008173197723,0.4750608369967022,0.479675011118887,0.7104602657251035,0.5447633730211563,0.5647649073830249,0.4824272941938338,0.014846932560260878
84,211.86822123680435,0.8606335135836205,0.11776663328442276,4.0,15.0,0.0,-196.41738076891107,0.2835023255182651,0.2833475433499989,0.4218115446318594,0.44159738354223843,0.46231803156405327,0.24887666810283046,0.2083622808210982,0.3749684243124142,0.3468402897722165,0.4873480448496265,0.3979471441626878,0.4190941510415613,0.6190198563080749,0.01463425948048882
85,217.54181896728807,0.942549006439499,0.052221017393700386,5.0,31.0,0.0,-214.40611118887622,0.43454978965876195,0.5305318203764042,0.6206325527506482,0.5862704552596324,0.5799570896079147,0.4020115129682215,0.47096272793272653,0.5443451310162967,0.5266306283896744,0.6240897339332971,0.5393862974567396,0.4972164222309097,0.4574033288571524,0.01538730086540507
86,217.30900602549147,0.9045252040044804,0.20985579023658457,3.0,7.0,0.0,-207.80876278068,0.3207723772003644,0.3307410832884016,0.5288228708469662,0.4115772104345312,0.4264557619878179,0.2515997267845875,0.2789561459496834,0.33186278878720804,0.386183928374323,0.490805826568021,0.4087177674010426,0.4155628801063804,0.6159573064427096,0.013387358716545488
87,215.84622525818057,0.6939753424443004,0.09639360725096661,4.0,15.0,0.0,-210.19224386416772,0.49982478468768005,0.48319648676505633,0.6331680838621654,0.5426754322290369,0.6639162192721905,0.4009152349091407,0.34096026018665004,0.44704163096814536,0.5026552617911172,0.6987707796996141,0.5523635496301327,0.5681468304848626,0.4854154661567758,0.01451379948024523
88,214.5696848191648,0.9876434398308602,0.11776663328442276,4.0,15.0,0.0,-205.1276054419085,0.35959923139441435,0.36552160008200485,0.6133208471531391,0.4048682197371103,0.4450187477421532,0.26907292998889226,0.25523895786079615,0.3496735037072642,0.4213251022078532,0.5280542861068598,0.35118705240213316,0.38703937579255976,0.6006552657530827,0.01550634108115933
89,218.2791615537313,0.9939894660541779,0.052221017393700386,5.0,31.0,0.0,-212.2908206551143,0.46623533226711816,0.3982321657993998,0.6758574408789726,0.5449320233200088,0.6129270422880391,0.39778340409396984,0.3259874961113399,0.4739137195499633,0.5155483830786913,0.6541664617729483,0.4884299017978672,0.5797981876995861,0.5002521356834795,0.013501313337411055
90,211.34403418011783,0.7518887552776726,0.20985579023658457,4.0,31.0,0.0,-201.2588268602627,0.35027173436884457,0.3509328920986018,0.505168665740564,0.46961101289340934,0.5224976182204317,0.29849782511853934,0.26390894476770044,0.4170480729954454,0.3818763186255621,0.5515421178209108,0.36493646579610306,0.3396039229248884,0.5925882409109288,0.021143715383435843
91,211.2753178004209,0.9501152925646879,0.09639360725096661,4.0,31.0,0.0,-203.76901615938527,0.4679775005080117,0.5092598446828546,0.6783766597432976,0.6386502058552459,0.5753557995648652,0.462674093368405,0.4696436124005219,0.6015985680019827,0.574703971073479,0.5462202506926751,0.49756903569416416,0.5512448953338237,0.46908835036533475,0.01780886212068347
92,212.8134347635215,0.9966923790464579,0.11776663328442276,4.0,15.0,0.0,-206.72613913686567,0.30413831288448434,0.3071445449976948,0.439741178240997,0.46608554614089714,0.44337023015900096,0.24708342428775776,0.2745605343171633,0.3736812118664413,0.3404944395809529,0.48302974313332653,0.31892434098773387,0.42726382472659685,0.6249228394458494,0.014203328529796373
93,220.5355837445918,0.964876448197764,0.052221017393700386,5.0,31.0,0.0,-215.12705208748608,0.45305831249344275,0.40868650733809475,0.6650535554607155,0.5325849898105837,0.6124112698334067,0.3861074251402638,0.34690054106780827,0.4657239206659956,0.48915415478152224,0.644870020391101,0.4763252191546711,0.5708149875715407,0.5027079350677935,0.014046676162395714
94,213.80781781114666,0.9973416032072693,0.20985579023658457,3.0,7.0,0.0,-208.17642559308615,0.3205415080243858,0.35665095206989667,0.5521969286663349,0.47667927149705164,0.5090818112806924,0.27925944532995145,0.2809634374972473,0.4358011255847524,0.3680103445871209,0.4916641929274967,0.4376384069570402,0.3700053311244534,0.5948667145845926,0.019372332780613767
95,210.57900743721038,0.877727247205333,0.09639360725096661,5.0,31.0,0.0,-201.17060835111997,0.4733613884938358,0.395873966573085,0.6481457705204192,0.4394103813418863,0.5503158554894627,0.34461745703572355,0.2903827576793351,0.43429339131782374,0.4380861067418903,0.6702542168819451,0.5185367940590683,0.46351374576782695,0.5056390385293769,0.0180859757692114
96,212.18088129423552,0.9795652771389666,0.11776663328442276,3.0,15.0,0.0,-207.2714399438879,0.29976591523970403,0.3152183432980104,0.44927892956651067,0.4732965197266735,0.44321078166835015,0.2500956326594447,0.2867539722009782,0.39480933818256875,0.35417374147769126,0.48723648079099696,0.3109841199001817,0.4314429057622071,0.6255386577416174,0.014010551303573432
97,216.34049399023377,0.896958788952628,0.052221017393700386,5.0,31.0,0.0,-212.8032236150184,0.4644578404502409,0.36964318007460145,0.6336957736875025,0.5360786816594959,0.575061425233146,0.45271518102026903,0.362613822261816,0.5199972850035506,0.5055832896432103,0.6466666935240631,0.45177444598568356,0.5268877981209374,0.5126768729512061,0.01391494608606557
98,211.15106935229585,0.7969991426324887,0.20985579023658457,3.0,7.0,0.0,-204.66582624145778,0.31455922595608365,0.3337024983754488,0.5358775907618022,0.39744227545890576,0.5032939392519737,0.29576124207835375,0.317015774363403,0.47642669271619226,0.32574247874421064,0.5002331740736116,0.3931036576491657,0.4192628344246838,0.5945676216415805,0.019368179768065864
99,219.2988578426976,0.938005153020002,0.09639360725096661,5.0,47.0,0.0,-208.35547458871906,0.4180787904039613,0.48166762371916233,0.6280278773849609,0.5188351776676217,0.6199893762572528,0.39923835031240384,0.4335009521069651,0.5363520591497797,0.5075403944186622,0.5740606090639208,0.47489944425693664,0.5268875341729905,0.48912786817650256,0.01498468873645412
100,211.75252941148815,0.9647050613364293,0.11776663328442276,4.0,15.0,0.0,-203.57585556790397,0.3250166987316249,0.31429800601177693,0.5451965374629105,0.3835365826363496,0.47889862921753407,0.22115532554469197,0.21983549222346357,0.34391825711369695,0.40649160549317515,0.5312476590927386,0.4355672796067189,0.32590003204447276,0.6212820750123768,0.01448190228567213
